Date;Symbol;Clos
2024-03-07;CINF;116.44
2024-03-08;CINF;116.5
2024-03-11;CINF;116.59
2024-03-12;CINF;117.54
2024-03-13;CINF;118.11
2024-03-14;CINF;119
2024-03-15;CINF;119.09
2024-03-18;CINF;118.22
2024-03-19;CINF;117.87
2024-03-20;CINF;118.6
2024-03-21;CINF;118.84
2024-03-22;CINF;117.42
2024-03-25;CINF;120.76
2024-03-26;CINF;120.28
2024-03-27;CINF;123.29
2024-03-28;CINF;124.17
2024-01-02;CL;79.78
2024-01-03;CL;78.96
2024-01-04;CL;79.4
2024-01-05;CL;79.05
2024-01-08;CL;79.46
2024-01-09;CL;79.88
2024-01-10;CL;79.61
2024-01-11;CL;79.62
2024-01-12;CL;79.97
2024-01-16;CL;79.49
2024-01-17;CL;80.02
2024-01-18;CL;79.89
2024-01-19;CL;79.92
2024-01-22;CL;79.96
2024-01-23;CL;80.94
2024-01-24;CL;79.62
2024-01-25;CL;80.75
2024-01-26;CL;82.35
2024-01-29;CL;83.48
2024-01-30;CL;83.74
2024-01-31;CL;83.71
2024-02-01;CL;85.62
2024-02-02;CL;84.13
2024-02-05;CL;83.61
2024-02-06;CL;83.26
2024-02-07;CL;83.38
2024-02-08;CL;83.77
2024-02-09;CL;82.98
2024-02-12;CL;83.08
2024-02-13;CL;82.99
2024-02-14;CL;83.23
2024-02-15;CL;83.09
2024-02-16;CL;83
2024-02-20;CL;84.12
2024-02-21;CL;84.82
2024-02-22;CL;85.5
2024-02-23;CL;85.75
2024-02-26;CL;85.65
2024-02-27;CL;85.91
2024-02-28;CL;86.31
2024-02-29;CL;86.02
2024-03-01;CL;85.99
2024-03-04;CL;86.33
2024-03-05;CL;86.23
2024-03-06;CL;86.68
2024-03-07;CL;87.63
2024-03-08;CL;87.56
2024-03-11;CL;87.62
2024-03-12;CL;88.25
2024-03-13;CL;88.69
2024-03-14;CL;87.84
2024-03-15;CL;87.94
2024-03-18;CL;87.76
2024-03-19;CL;88.26
2024-03-20;CL;87.84
2024-03-21;CL;88.26
2024-03-22;CL;88.69
2024-03-25;CL;88.13
2024-03-26;CL;88.39
2024-03-27;CL;89.43
2024-03-28;CL;89.53
2024-01-02;CLX;142.29
2024-01-03;CLX;139.17
2024-01-04;CLX;140.08
2024-01-05;CLX;138.94
2024-01-08;CLX;139.87
2024-01-09;CLX;138.98
2024-01-10;CLX;139.02
2024-01-11;CLX;140.35
2024-01-12;CLX;140.92
2024-01-16;CLX;141.18
2024-01-17;CLX;141.78
2024-01-18;CLX;140.97
2024-01-19;CLX;139.86
2024-01-22;CLX;140.37
2024-01-23;CLX;142.3
2024-01-24;CLX;138.57
2024-01-25;CLX;142.96
2024-01-26;CLX;143.48
2024-01-29;CLX;143.51
2024-01-30;CLX;144.53
2024-01-31;CLX;144.05
2024-02-01;CLX;146.82
2024-02-02;CLX;155.07
2024-02-05;CLX;153.14
2024-02-06;CLX;153.49
2024-02-07;CLX;154.25
2024-02-08;CLX;152.94
2024-02-09;CLX;151.93
2024-02-12;CLX;152.48
2024-02-13;CLX;151.79
2024-02-14;CLX;150.95
2024-02-15;CLX;151.55
2024-02-16;CLX;149.8
2024-02-20;CLX;150.98
2024-02-21;CLX;151.41
2024-02-22;CLX;151.34
2024-02-23;CLX;151.58
2024-02-26;CLX;149.76
2024-02-27;CLX;150.63
2024-02-28;CLX;152.21
2024-02-29;CLX;152.04
2024-03-01;CLX;150.82
2024-03-04;CLX;149.69
2024-03-05;CLX;148.66
2024-03-06;CLX;149.29
2024-03-07;CLX;152.5
2024-03-08;CLX;154.37
2024-03-11;CLX;154.25
2024-03-12;CLX;155.73
2024-03-13;CLX;155.31
2024-03-14;CLX;150.41
2024-03-15;CLX;148.92
2024-03-18;CLX;147.62
2024-03-19;CLX;152.32
2024-03-20;CLX;149.25
2024-03-21;CLX;146.44
2024-03-22;CLX;149.5
2024-03-25;CLX;149.28
2024-03-26;CLX;148.69
2024-03-27;CLX;151.48
2024-03-28;CLX;151.84
2024-01-02;CMA;54.9
2024-01-03;CMA;53.13
2024-01-04;CMA;53.51
2024-01-05;CMA;54.91
2024-01-08;CMA;55.19
2024-01-09;CMA;54.57
2024-01-10;CMA;53.98
2024-01-11;CMA;53.64
2024-01-12;CMA;52.58
2024-01-16;CMA;51.74
2024-01-17;CMA;51.19
2024-01-18;CMA;50.81
2024-01-19;CMA;51.11
2024-01-22;CMA;52.15
2024-01-23;CMA;52.43
2024-01-24;CMA;53.47
2024-01-25;CMA;53.42
2024-01-26;CMA;53.37
2024-01-29;CMA;54.27
2024-01-30;CMA;54.02
2024-01-31;CMA;51.09
2024-02-01;CMA;49.62
2024-02-02;CMA;50.02
2024-02-05;CMA;48.94
2024-02-06;CMA;47.86
2024-02-07;CMA;48.78
2024-02-08;CMA;49.63
2024-02-09;CMA;49.9
2024-02-12;CMA;51.12
2024-02-13;CMA;48.39
2024-02-14;CMA;48.99
2024-02-15;CMA;49.94
2024-02-16;CMA;48.92
2024-02-20;CMA;48.99
2024-02-21;CMA;48.42
2024-02-22;CMA;48.55
2024-02-23;CMA;48.14
2024-02-26;CMA;47.59
2024-02-27;CMA;47.91
2024-02-28;CMA;47.15
2024-02-29;CMA;47.98
2024-03-01;CMA;48.19
2024-03-04;CMA;48.45
2024-03-05;CMA;50.28
2024-03-06;CMA;49.75
2024-03-07;CMA;50.6
2024-03-08;CMA;51.2
2024-03-11;CMA;50.91
2024-03-12;CMA;50.27
2024-03-13;CMA;50.23
2024-03-14;CMA;48.55
2024-03-15;CMA;48.76
2024-03-18;CMA;48.86
2024-03-19;CMA;49.14
2024-03-20;CMA;51
2024-03-21;CMA;52.12
2024-03-22;CMA;50.89
2024-03-25;CMA;51.29
2024-03-26;CMA;51.23
2024-03-27;CMA;53.43
2024-03-28;CMA;54.18
2024-01-02;CMCSA;43.35
2024-01-03;CMCSA;42.99
2024-01-04;CMCSA;42.32
2024-01-05;CMCSA;42.72
2024-01-08;CMCSA;43.41
2024-01-09;CMCSA;42.96
2024-01-10;CMCSA;43.16
2024-01-11;CMCSA;42.95
2024-01-12;CMCSA;42.67
2024-01-16;CMCSA;42.77
2024-01-17;CMCSA;42.04
2024-01-18;CMCSA;42.23
2024-01-19;CMCSA;43.03
2024-01-22;CMCSA;43.3
2024-01-23;CMCSA;43.63
2024-01-24;CMCSA;43.48
2024-01-25;CMCSA;44.94
2024-01-26;CMCSA;45.92
2024-01-29;CMCSA;45.77
2024-01-30;CMCSA;46.31
2024-01-31;CMCSA;46.2
2024-02-01;CMCSA;46.39
2024-02-02;CMCSA;44.76
2024-02-05;CMCSA;44.54
2024-02-06;CMCSA;44.09
2024-02-07;CMCSA;42.55
2024-02-08;CMCSA;40.95
2024-02-09;CMCSA;41.76
2024-02-12;CMCSA;42.3
2024-02-13;CMCSA;41.54
2024-02-14;CMCSA;41.71
2024-02-15;CMCSA;41.49
2024-02-16;CMCSA;40.94
2024-02-20;CMCSA;41.35
2024-02-21;CMCSA;41.54
2024-02-22;CMCSA;41.6
2024-02-23;CMCSA;41.59
2024-02-26;CMCSA;41.88
2024-02-27;CMCSA;41.96
2024-02-28;CMCSA;41.84
2024-02-29;CMCSA;42.54
2024-03-01;CMCSA;42.49
2024-03-04;CMCSA;41.54
2024-03-05;CMCSA;41.75
2024-03-06;CMCSA;41.84
2024-03-07;CMCSA;41.43
2024-03-08;CMCSA;42.27
2024-03-11;CMCSA;43.22
2024-03-12;CMCSA;42.87
2024-03-13;CMCSA;42.96
2024-03-14;CMCSA;42.51
2024-03-15;CMCSA;42.46
2024-03-18;CMCSA;42.8
2024-03-19;CMCSA;42.67
2024-03-20;CMCSA;42.78
2024-03-21;CMCSA;42.58
2024-03-22;CMCSA;42.43
2024-03-25;CMCSA;42.33
2024-03-26;CMCSA;42.17
2024-03-27;CMCSA;42.75
2024-03-28;CMCSA;43.03
2024-01-02;CME;206.95
2024-01-03;CME;199.21
2024-01-04;CME;200.53
2024-01-05;CME;197.02
2024-01-08;CME;197.93
2024-01-09;CME;194.94
2024-01-10;CME;195.67
2024-01-11;CME;194.26
2024-01-12;CME;195.38
2024-01-16;CME;196.43
2024-01-17;CME;200.76
2024-01-18;CME;200.69
2024-01-19;CME;199.85
2024-01-22;CME;201.05
2024-01-23;CME;201.74
2024-01-24;CME;202.04
2024-01-25;CME;203.37
2024-01-26;CME;204.52
2024-01-29;CME;202.55
2024-01-30;CME;203.86
2024-01-31;CME;203.59
2024-02-01;CME;203.54
2024-02-02;CME;204.3
2024-02-05;CME;202.59
2024-02-06;CME;200.57
2024-02-07;CME;203.22
2024-02-08;CME;201.77
2024-02-09;CME;202.85
2024-02-12;CME;204.56
2024-02-13;CME;205.17
2024-02-14;CME;212.83
2024-02-15;CME;208.72
2024-02-16;CME;209.94
2024-02-20;CME;208.69
2024-02-21;CME;212.65
2024-02-22;CME;215.62
2024-02-23;CME;215.58
2024-02-26;CME;217.05
2024-02-27;CME;217.06
2024-02-28;CME;218.43
2024-02-29;CME;217.95
2024-03-01;CME;216.82
2024-03-04;CME;218.93
2024-03-05;CME;217.5
2024-03-06;CME;217.29
2024-03-07;CME;212.31
2024-03-08;CME;211.76
2024-03-11;CME;215.53
2024-03-12;CME;216.51
2024-03-13;CME;218.11
2024-03-14;CME;218.16
2024-03-15;CME;216.26
2024-03-18;CME;217.64
2024-03-19;CME;215.13
2024-03-20;CME;212.4
2024-03-21;CME;214.86
2024-03-22;CME;213.28
2024-03-25;CME;213.96
2024-03-26;CME;211.67
2024-03-27;CME;214.37
2024-03-28;CME;214.06
2024-01-02;CMG;2244.75
2024-01-03;CMG;2233.65
2024-01-04;CMG;2220.47
2024-01-05;CMG;2212.8
2024-01-08;CMG;2236.39
2024-01-09;CMG;2232
2024-01-10;CMG;2245
2024-01-11;CMG;2276.57
2024-01-12;CMG;2271.9
2024-01-16;CMG;2289.97
2024-01-17;CMG;2310.44
2024-01-18;CMG;2322.82
2024-01-19;CMG;2334.6
2024-01-22;CMG;2325
2024-01-23;CMG;2321.82
2024-01-24;CMG;2334.8
2024-01-25;CMG;2311.77
2024-01-26;CMG;2326.25
2024-01-29;CMG;2404.53
2024-01-30;CMG;2419.28
2024-01-31;CMG;2408.77
2024-02-01;CMG;2442.02
2024-02-02;CMG;2482.28
2024-02-05;CMG;2470.85
2024-02-06;CMG;2487.74
2024-02-07;CMG;2666.99
2024-02-08;CMG;2620.48
2024-02-09;CMG;2638.35
2024-02-12;CMG;2608.23
2024-02-13;CMG;2599.14
2024-02-14;CMG;2620.19
2024-02-15;CMG;2618
2024-02-16;CMG;2598.43
2024-02-20;CMG;2580.2
2024-02-21;CMG;2569.48
2024-02-22;CMG;2627.37
2024-02-23;CMG;2646.72
2024-02-26;CMG;2660.45
2024-02-27;CMG;2645.24
2024-02-28;CMG;2671.72
2024-02-29;CMG;2688.77
2024-03-01;CMG;2688.78
2024-03-04;CMG;2720.3
2024-03-05;CMG;2711.33
2024-03-06;CMG;2690.14
2024-03-07;CMG;2690.22
2024-03-08;CMG;2686.12
2024-03-11;CMG;2662.59
2024-03-12;CMG;2719.82
2024-03-13;CMG;2722.69
2024-03-14;CMG;2748.52
2024-03-15;CMG;2756.39
2024-03-18;CMG;2773.53
2024-03-19;CMG;2797.56
2024-03-20;CMG;2895
2024-03-21;CMG;2904.98
2024-03-22;CMG;2882.04
2024-03-25;CMG;2903.44
2024-03-26;CMG;2955.53
2024-03-27;CMG;2923.46
2024-03-28;CMG;2906.77
2024-01-02;CMI;238.24
2024-01-03;CMI;234.82
2024-01-04;CMI;233
2024-01-05;CMI;235.25
2024-01-08;CMI;238.23
2024-01-09;CMI;236.49
2024-01-10;CMI;236.3
2024-01-11;CMI;234.66
2024-01-12;CMI;234.26
2024-01-16;CMI;231.91
2024-01-17;CMI;230.24
2024-01-18;CMI;230.35
2024-01-19;CMI;226.41
2024-01-22;CMI;231.03
2024-01-23;CMI;233.32
2024-01-24;CMI;232.92
2024-01-25;CMI;235.94
2024-01-26;CMI;237.69
2024-01-29;CMI;237.92
2024-01-30;CMI;239.84
2024-01-31;CMI;236.38
2024-02-01;CMI;240.01
2024-02-02;CMI;241.67
2024-02-05;CMI;238.17
2024-02-06;CMI;248.47
2024-02-07;CMI;245.08
2024-02-08;CMI;246.87
2024-02-09;CMI;248.71
2024-02-12;CMI;253.72
2024-02-13;CMI;251.4
2024-02-14;CMI;257.29
2024-02-15;CMI;262.56
2024-02-16;CMI;263.23
2024-02-20;CMI;258.65
2024-02-21;CMI;259.98
2024-02-22;CMI;261.34
2024-02-23;CMI;262.42
2024-02-26;CMI;264.65
2024-02-27;CMI;266.97
2024-02-28;CMI;268.78
2024-02-29;CMI;267.04
2024-03-01;CMI;268.68
2024-03-04;CMI;269.72
2024-03-05;CMI;269.76
2024-03-06;CMI;271.84
2024-03-07;CMI;264.65
2024-03-08;CMI;267.03
2024-03-11;CMI;268.57
2024-03-12;CMI;268.19
2024-03-13;CMI;268.66
2024-03-14;CMI;262.04
2024-03-15;CMI;273.23
2024-03-18;CMI;284.45
2024-03-19;CMI;279.37
2024-03-20;CMI;285.45
2024-03-21;CMI;289.69
2024-03-22;CMI;288.64
2024-03-25;CMI;286.08
2024-03-26;CMI;290.11
2024-03-27;CMI;292.97
2024-03-28;CMI;292.93
2024-01-02;CMS;58.67
2024-01-03;CMS;58.75
2024-01-04;CMS;58.84
2024-01-05;CMS;58.8
2024-01-08;CMS;59.02
2024-01-09;CMS;58.83
2024-01-10;CMS;58.96
2024-01-11;CMS;57.15
2024-01-12;CMS;57.57
2024-01-16;CMS;57.54
2024-01-17;CMS;56.66
2024-01-18;CMS;55.82
2024-01-19;CMS;55.92
2024-01-22;CMS;56.07
2024-01-23;CMS;56.29
2024-01-24;CMS;55.1
2024-01-25;CMS;55.94
2024-01-26;CMS;55.87
2024-01-29;CMS;56.61
2024-01-30;CMS;56.76
2024-01-31;CMS;56.64
2024-02-01;CMS;58.3
2024-02-02;CMS;57.24
2024-02-05;CMS;56.06
2024-02-06;CMS;55.95
2024-02-07;CMS;55.89
2024-02-08;CMS;55.76
2024-02-09;CMS;56.08
2024-02-12;CMS;56.95
2024-02-13;CMS;56.14
2024-02-14;CMS;56.42
2024-02-15;CMS;57.22
2024-02-16;CMS;57.27
2024-02-20;CMS;57.03
2024-02-21;CMS;57.73
2024-02-22;CMS;57.14
2024-02-23;CMS;57.7
2024-02-26;CMS;56.6
2024-02-27;CMS;57.33
2024-02-28;CMS;57.02
2024-02-29;CMS;57.37
2024-03-01;CMS;58.14
2024-03-04;CMS;58.97
2024-03-05;CMS;59.3
2024-03-06;CMS;60.3
2024-03-07;CMS;60.08
2024-03-08;CMS;60.26
2024-03-11;CMS;60.47
2024-03-12;CMS;59.42
2024-03-13;CMS;58.8
2024-03-14;CMS;58.29
2024-03-15;CMS;57.82
2024-03-18;CMS;58.3
2024-03-19;CMS;58.41
2024-03-20;CMS;58.53
2024-03-21;CMS;58.89
2024-03-22;CMS;58.97
2024-03-25;CMS;58.61
2024-03-26;CMS;58.25
2024-03-27;CMS;59.92
2024-03-28;CMS;60.34
2024-01-02;CNC;76.83
2024-01-03;CNC;76.74
2024-01-04;CNC;77.21
2024-01-05;CNC;77.38
2024-01-08;CNC;76.76
2024-01-09;CNC;78.01
2024-01-10;CNC;78.41
2024-01-11;CNC;79.47
2024-01-12;CNC;78.81
2024-01-16;CNC;78.72
2024-01-17;CNC;78
2024-01-18;CNC;76.6
2024-01-19;CNC;74.15
2024-01-22;CNC;75.17
2024-01-23;CNC;75.56
2024-01-24;CNC;75.48
2024-01-25;CNC;73.55
2024-01-26;CNC;73.77
2024-01-29;CNC;74.06
2024-01-30;CNC;74.86
2024-01-31;CNC;75.31
2024-02-01;CNC;75.3
2024-02-02;CNC;75.41
2024-02-05;CNC;74.07
2024-02-06;CNC;74.92
2024-02-07;CNC;74.92
2024-02-08;CNC;76.5
2024-02-09;CNC;77.33
2024-02-12;CNC;77.91
2024-02-13;CNC;76.7
2024-02-14;CNC;77.49
2024-02-15;CNC;78.3
2024-02-16;CNC;78.74
2024-02-20;CNC;79.29
2024-02-21;CNC;79.17
2024-02-22;CNC;80.07
2024-02-23;CNC;80.22
2024-02-26;CNC;80.23
2024-02-27;CNC;80.41
2024-02-28;CNC;78.39
2024-02-29;CNC;78.43
2024-03-01;CNC;77.98
2024-03-04;CNC;78.32
2024-03-05;CNC;77.4
2024-03-06;CNC;77.59
2024-03-07;CNC;79.66
2024-03-08;CNC;78.14
2024-03-11;CNC;78.03
2024-03-12;CNC;76.75
2024-03-13;CNC;76.72
2024-03-14;CNC;76.05
2024-03-15;CNC;75.47
2024-03-18;CNC;77.02
2024-03-19;CNC;78.7
2024-03-20;CNC;77.88
2024-03-21;CNC;77.18
2024-03-22;CNC;76.93
2024-03-25;CNC;77.07
2024-03-26;CNC;77.56
2024-03-27;CNC;78.35
2024-03-28;CNC;78.48
2024-01-02;CNP;28.8
2024-01-03;CNP;28.92
2024-01-04;CNP;28.87
2024-01-05;CNP;29.03
2024-01-08;CNP;29.2
2024-01-09;CNP;29.02
2024-01-10;CNP;29.04
2024-01-11;CNP;28.14
2024-01-12;CNP;28.36
2024-01-16;CNP;28.32
2024-01-17;CNP;27.85
2024-01-18;CNP;27.57
2024-01-19;CNP;27.57
2024-01-22;CNP;27.27
2024-01-23;CNP;27.3
2024-01-24;CNP;26.94
2024-01-25;CNP;27.32
2024-01-26;CNP;27.37
2024-01-29;CNP;27.71
2024-01-30;CNP;27.77
2024-01-31;CNP;27.74
2024-02-01;CNP;28.17
2024-02-02;CNP;27.75
2024-02-05;CNP;27.33
2024-02-06;CNP;27.41
2024-02-07;CNP;27.37
2024-02-08;CNP;27.23
2024-02-09;CNP;27.33
2024-02-12;CNP;27.55
2024-02-13;CNP;27.24
2024-02-14;CNP;27.35
2024-02-15;CNP;27.87
2024-02-16;CNP;27.88
2024-02-20;CNP;27.79
2024-02-21;CNP;28.28
2024-02-22;CNP;27.87
2024-02-23;CNP;27.91
2024-02-26;CNP;27.3
2024-02-27;CNP;27.65
2024-02-28;CNP;27.48
2024-02-29;CNP;27.5
2024-03-01;CNP;27.44
2024-03-04;CNP;27.94
2024-03-05;CNP;27.89
2024-03-06;CNP;28.3
2024-03-07;CNP;28.31
2024-03-08;CNP;28.33
2024-03-11;CNP;28.52
2024-03-12;CNP;28.13
2024-03-13;CNP;28
2024-03-14;CNP;27.89
2024-03-15;CNP;27.87
2024-03-18;CNP;27.94
2024-03-19;CNP;28.18
2024-03-20;CNP;28.1
2024-03-21;CNP;27.99
2024-03-22;CNP;27.83
2024-03-25;CNP;27.6
2024-03-26;CNP;27.23
2024-03-27;CNP;28.29
2024-03-28;CNP;28.49
2024-01-02;COF;131.52
2024-01-03;COF;130.14
2024-01-04;COF;129.19
2024-01-05;COF;131.83
2024-01-08;COF;133.12
2024-01-09;COF;132.34
2024-01-10;COF;128.37
2024-01-11;COF;127.77
2024-01-12;COF;127.13
2024-01-16;COF;126.95
2024-01-17;COF;125.52
2024-01-18;COF;124.37
2024-01-19;COF;127.41
2024-01-22;COF;129.11
2024-01-23;COF;129.18
2024-01-24;COF;130.51
2024-01-25;COF;131.96
2024-01-26;COF;138.11
2024-01-29;COF;137.87
2024-01-30;COF;138
2024-01-31;COF;134.72
2024-02-01;COF;133.96
2024-02-02;COF;135.88
2024-02-05;COF;134.64
2024-02-06;COF;133.75
2024-02-07;COF;133.38
2024-02-08;COF;134.78
2024-02-09;COF;135.17
2024-02-12;COF;137.48
2024-02-13;COF;133.53
2024-02-14;COF;135.11
2024-02-15;COF;136.36
2024-02-16;COF;137.23
2024-02-20;COF;137.39
2024-02-21;COF;135.01
2024-02-22;COF;134.56
2024-02-23;COF;135.52
2024-02-26;COF;134.49
2024-02-27;COF;136.82
2024-02-28;COF;137.62
2024-02-29;COF;137.61
2024-03-01;COF;136.77
2024-03-04;COF;135.99
2024-03-05;COF;137.56
2024-03-06;COF;135.74
2024-03-07;COF;137.65
2024-03-08;COF;137.23
2024-03-11;COF;138.46
2024-03-12;COF;140.27
2024-03-13;COF;140.61
2024-03-14;COF;139.43
2024-03-15;COF;135.55
2024-03-18;COF;136.27
2024-03-19;COF;136.85
2024-03-20;COF;141.77
2024-03-21;COF;143.18
2024-03-22;COF;141.16
2024-03-25;COF;140.55
2024-03-26;COF;140.83
2024-03-27;COF;144.51
2024-03-28;COF;148.89
2024-01-02;COO;93.27
2024-01-03;COO;90.97
2024-01-04;COO;91.5
2024-01-05;COO;91.48
2024-01-08;COO;93.39
2024-01-09;COO;92.83
2024-01-10;COO;96.22
2024-01-11;COO;95.13
2024-01-12;COO;95.94
2024-01-16;COO;95.71
2024-01-17;COO;94.7
2024-01-18;COO;96.44
2024-01-19;COO;96.88
2024-01-22;COO;97.01
2024-01-23;COO;96.64
2024-01-24;COO;94.98
2024-01-25;COO;94.82
2024-01-26;COO;93.16
2024-01-29;COO;94.53
2024-01-30;COO;93.8
2024-01-31;COO;93.26
2024-02-01;COO;95.38
2024-02-02;COO;94.07
2024-02-05;COO;92.84
2024-02-06;COO;93.68
2024-02-07;COO;93.66
2024-02-08;COO;93.41
2024-02-09;COO;94.15
2024-02-12;COO;94.75
2024-02-13;COO;91.92
2024-02-14;COO;93.12
2024-02-15;COO;93.64
2024-02-16;COO;93
2024-02-20;COO;95.7
2024-02-21;COO;98.08
2024-02-22;COO;97.78
2024-02-23;COO;96.75
2024-02-26;COO;94.5
2024-02-27;COO;93.74
2024-02-28;COO;94.51
2024-02-29;COO;93.6
2024-03-01;COO;102.19
2024-03-04;COO;102.77
2024-03-05;COO;101.42
2024-03-06;COO;101.87
2024-03-07;COO;102.08
2024-03-08;COO;101.51
2024-03-11;COO;101.44
2024-03-12;COO;101.54
2024-03-13;COO;102.36
2024-03-14;COO;101.5
2024-03-15;COO;100.71
2024-03-18;COO;100.82
2024-03-19;COO;102.25
2024-03-20;COO;101.66
2024-03-21;COO;101.37
2024-03-22;COO;100.42
2024-03-25;COO;100.87
2024-03-26;COO;100.73
2024-03-27;COO;101.84
2024-03-28;COO;101.46
2024-01-02;COP;116.76
2024-01-03;COP;119.08
2024-01-04;COP;115.66
2024-01-05;COP;115.7
2024-01-08;COP;113.69
2024-01-09;COP;111.96
2024-01-10;COP;110.39
2024-01-11;COP;110.21
2024-01-12;COP;110.91
2024-01-16;COP;107.87
2024-01-17;COP;106.81
2024-01-18;COP;106.17
2024-01-19;COP;107.11
2024-01-22;COP;107.29
2024-01-23;COP;107.23
2024-01-24;COP;108.89
2024-01-25;COP;111.26
2024-01-26;COP;111.44
2024-01-29;COP;110.81
2024-01-30;COP;113.24
2024-01-31;COP;111.08
2024-02-01;COP;110.59
2024-02-02;COP;109.85
2024-02-05;COP;109.19
2024-02-06;COP;110.73
2024-02-07;COP;111.52
2024-02-08;COP;113.09
2024-02-09;COP;110.37
2024-02-12;COP;110.31
2024-02-13;COP;108.99
2024-02-14;COP;109.34
2024-02-15;COP;111
2024-02-16;COP;110.57
2024-02-20;COP;109.54
2024-02-21;COP;112.87
2024-02-22;COP;112.22
2024-02-23;COP;111.51
2024-02-26;COP;112.42
2024-02-27;COP;111.61
2024-02-28;COP;112.04
2024-02-29;COP;112.54
2024-03-01;COP;114.24
2024-03-04;COP;111.64
2024-03-05;COP;111.22
2024-03-06;COP;111.99
2024-03-07;COP;112.74
2024-03-08;COP;113
2024-03-11;COP;115.25
2024-03-12;COP;115.02
2024-03-13;COP;117.55
2024-03-14;COP;119.78
2024-03-15;COP;120.04
2024-03-18;COP;120.26
2024-03-19;COP;122.02
2024-03-20;COP;121.91
2024-03-21;COP;123.51
2024-03-22;COP;123.03
2024-03-25;COP;126.23
2024-03-26;COP;125.99
2024-03-27;COP;126.84
2024-03-28;COP;127.28
2024-01-02;COST;648.65
2024-01-03;COST;642.71
2024-01-04;COST;646.36
2024-01-05;COST;654
2024-01-08;COST;659.66
2024-01-09;COST;665.13
2024-01-10;COST;670.7
2024-01-11;COST;671.51
2024-01-12;COST;681.14
2024-01-16;COST;679.4
2024-01-17;COST;682.09
2024-01-18;COST;685.2
2024-01-19;COST;692.84
2024-01-22;COST;690.39
2024-01-23;COST;685.48
2024-01-24;COST;684.4
2024-01-25;COST;677.81
2024-01-26;COST;684.77
2024-01-29;COST;691.88
2024-01-30;COST;698.59
2024-01-31;COST;692.75
2024-02-01;COST;703.35
2024-02-02;COST;708.34
2024-02-05;COST;710.02
2024-02-06;COST;709.65
2024-02-07;COST;718.63
2024-02-08;COST;723
2024-02-09;COST;722.24
2024-02-12;COST;721.25
2024-02-13;COST;713.11
2024-02-14;COST;721.02
2024-02-15;COST;723.35
2024-02-16;COST;722.83
2024-02-20;COST;724.53
2024-02-21;COST;721.86
2024-02-22;COST;733.22
2024-02-23;COST;736.75
2024-02-26;COST;744.16
2024-02-27;COST;743.52
2024-02-28;COST;746.76
2024-02-29;COST;742.7
2024-03-01;COST;748.24
2024-03-04;COST;757.96
2024-03-05;COST;758.73
2024-03-06;COST;772
2024-03-07;COST;784.33
2024-03-08;COST;724.4
2024-03-11;COST;712.94
2024-03-12;COST;735.7
2024-03-13;COST;733.02
2024-03-14;COST;730.78
2024-03-15;COST;724.47
2024-03-18;COST;730.37
2024-03-19;COST;731
2024-03-20;COST;739.53
2024-03-21;COST;741.37
2024-03-22;COST;733.62
2024-03-25;COST;729.79
2024-03-26;COST;729.81
2024-03-27;COST;730.91
2024-03-28;COST;731.46
2024-01-02;CPB;44
2024-01-03;CPB;44.16
2024-01-04;CPB;43.11
2024-01-05;CPB;43.25
2024-01-08;CPB;43.56
2024-01-09;CPB;44.43
2024-01-10;CPB;43.36
2024-01-11;CPB;43.1
2024-01-12;CPB;43.06
2024-01-16;CPB;43.18
2024-01-17;CPB;43.75
2024-01-18;CPB;43.35
2024-01-19;CPB;42.79
2024-01-22;CPB;42.81
2024-01-23;CPB;43.88
2024-01-24;CPB;43.75
2024-01-25;CPB;43.87
2024-01-26;CPB;44.13
2024-01-29;CPB;43.42
2024-01-30;CPB;44.31
2024-01-31;CPB;44.26
2024-02-01;CPB;44.82
2024-02-02;CPB;44.45
2024-02-05;CPB;43.36
2024-02-06;CPB;43.99
2024-02-07;CPB;43.27
2024-02-08;CPB;42.74
2024-02-09;CPB;41.64
2024-02-12;CPB;42.12
2024-02-13;CPB;41.38
2024-02-14;CPB;40.58
2024-02-15;CPB;40.94
2024-02-16;CPB;41.1
2024-02-20;CPB;41.81
2024-02-21;CPB;42.25
2024-02-22;CPB;41.85
2024-02-23;CPB;42.1
2024-02-26;CPB;41.83
2024-02-27;CPB;41.91
2024-02-28;CPB;41.8
2024-02-29;CPB;42.28
2024-03-01;CPB;42.51
2024-03-04;CPB;42.92
2024-03-05;CPB;42.59
2024-03-06;CPB;42.94
2024-03-07;CPB;41.72
2024-03-08;CPB;41.9
2024-03-11;CPB;42.65
2024-03-12;CPB;42.65
2024-03-13;CPB;42.45
2024-03-14;CPB;41.61
2024-03-15;CPB;42.35
2024-03-18;CPB;42.96
2024-03-19;CPB;43.21
2024-03-20;CPB;42.99
2024-03-21;CPB;42.89
2024-03-22;CPB;43.19
2024-03-25;CPB;43.01
2024-03-26;CPB;43.01
2024-03-27;CPB;43.7
2024-03-28;CPB;44.08
2024-01-02;CPRT;47.51
2024-01-03;CPRT;46.83
2024-01-04;CPRT;46.64
2024-01-05;CPRT;46.55
2024-01-08;CPRT;47.34
2024-01-09;CPRT;47.28
2024-01-10;CPRT;47.93
2024-01-11;CPRT;47.82
2024-01-12;CPRT;47.57
2024-01-16;CPRT;47.9
2024-01-17;CPRT;47.75
2024-01-18;CPRT;48.17
2024-01-19;CPRT;48.7
2024-01-22;CPRT;49.49
2024-01-23;CPRT;49.53
